Year,Latitude,Longitude
1918,-15.27,-32.5
1789,-52.24,-13.14
1940,-42.59,87.27
1940,-50.63,-31.69
1989,-29.74,-31.38
2004,-37.78,-113.9
1937,-37.78,-111.86
1963,-40.99,-29.82
1917,-15.27,17.5
1952,-32.95,-45.0
1993,-24.92,-122.36
1846,-52.24,-13.14
1978,-45.81,72.69
1856,-28.13,-77.27
1849,-39.38,-116.53
2006,32.95,69.89
1890,-29.74,-31.38
1792,-42.59,87.27
1863,29.74,-31.38
1970,4.02,-15.27
1986,-37.78,-113.9
1942,-29.74,-31.38
1977,-39.38,-116.53
2004,34.56,-151.78
1941,37.78,-144.41
1933,-37.78,-111.86
1929,-49.03,-2.45
1953,-44.2,-125.22
2003,-49.03,-2.45
1801,-21.7,-73.56
1996,15.27,47.5
1928,-12.05,-77.26
1943,-23.31,-72.52
1864,-8.84,-38.11
1927,-21.7,-78.75
1968,-34.56,-70.05
1835,-39.38,-116.53
1910,-31.35,-73.51
1875,-29.74,-31.38
2012,29.74,-31.38
1894,-39.38,-116.53
1921,-34.56,-136.22
1919,-34.56,-108.97
1874,-7.23,-4.05
1980,-28.13,-77.27
1921,37.78,-144.41
1936,-40.99,-123.55
1966,-37.78,-113.9
1872,-29.74,-114.46
1868,-42.59,-13.09
1957,-31.35,-73.51
2009,-13.66,-80.09
1901,-5.63,3.23
1930,-60.27,-29.19
1931,-24.92,-67.39
1901,-2.41,-45.8
1942,-24.92,-67.39
1959,-26.52,-80.6
1875,-7.23,-4.05
1903,-13.66,-80.09
1875,-8.84,-38.11
1949,-36.17,-117.35
1866,-52.24,-13.14
1969,-18.48,-72.68
1983,-39.38,-116.53
1919,-39.38,-120.69
1881,-8.84,-38.11
1995,-18.48,-74.37
1910,-40.99,4.26
2007,-23.31,-88.25
1917,-28.13,-77.27
1897,-36.17,-117.35
1990,-55.45,-36.85
1764,-40.99,-29.82
1955,-44.2,80.5
1993,-24.92,-122.36
1764,-55.45,-36.85
1889,-42.59,87.27
1877,-24.92,-67.39
1874,-34.56,-108.97
1839,13.66,38.81
1953,-12.05,-8.22
1952,-21.7,-38.94
1919,-44.2,80.5
1921,-29.74,-31.38
1869,-21.7,-78.75
1920,-40.99,-29.82
1884,-45.81,72.69
1843,23.31,46.31
1879,-5.63,-3.23
1844,37.78,-144.41
1878,-55.45,-36.85
1922,32.95,69.89
1948,-31.35,-73.51
1935,-0.8,-103.66
1939,-8.84,-38.11
2004,-15.27,17.5
1807,-52.24,0.0
1986,-37.78,-126.1
1961,-60.27,-29.19
2009,-23.31,-72.52
2010,-15.27,-32.5
1950,-21.7,-73.56
1876,-23.31,-90.0
1938,-49.03,-2.45
1931,32.95,69.89
1968,-23.31,-112.72
1802,-21.7,-73.56
2010,23.31,46.31
1901,-15.27,17.5
1856,23.31,46.31
1905,-16.87,-95.44
1903,-52.24,-13.14
1856,-34.56,-108.97
1962,-26.52,-80.6
1878,-31.35,-73.51
1999,-37.78,-113.9
1858,-42.59,-13.09
2008,-23.31,-72.52
1960,-4.02,76.34
1957,-40.99,74.56
1816,-23.31,-90.0
1895,-37.78,-26.44
2010,-29.74,-107.08
1915,-40.99,-123.55
1965,-29.74,-31.38
1853,-40.99,74.56
1860,-5.63,3.23
1926,32.95,-18.19
1853,-32.95,6.7
1914,-37.78,-113.9
1778,-52.24,-13.14
1889,-49.03,-2.45
1909,20.09,44.36
1899,-4.02,74.73
1893,-37.78,-111.86
1875,-40.99,-29.82
1930,18.48,-30.42
2011,4.02,40.98
1843,-32.95,6.7
1976,-39.38,-33.29
1932,12.05,77.26
1866,-29.74,-114.46
1802,-21.7,-78.75
2003,-12.05,-8.22
1929,-29.74,-114.46
1937,-44.2,-125.22
1979,-39.38,-116.53
1994,-2.41,-45.8
1876,-5.63,3.23
1935,-31.35,-118.74
1923,-39.38,-33.29
1970,23.31,42.82
1936,-37.78,-126.1
1804,-28.13,-77.27
1941,-31.35,-118.74
1820,-60.27,-29.19
1932,-34.56,-136.22
1899,-12.05,-77.26
1977,34.56,-151.78
2009,-20.09,98.96
1875,32.95,-18.19
1954,-29.74,-31.38
1991,-12.05,-8.22
1888,-31.35,-118.74
1877,-39.38,-120.69
2007,12.05,77.26
1859,34.56,-151.78
1988,-12.05,-8.22
1870,20.09,44.36
1949,4.02,-15.27
1821,-37.78,-26.44
1988,-26.52,-80.6
1951,13.66,38.81
1854,-34.56,-108.97
1947,15.27,47.5
1998,29.74,-31.38
1972,-26.52,-80.6
1807,-52.24,-13.14
2011,-26.52,-80.6
1987,-44.2,80.5
1860,-37.78,-126.1
1893,-29.74,-114.46
1857,-32.95,-45.0
1841,-31.35,-118.74
1896,-23.31,-90.0
1944,-39.38,-116.53
1866,-26.52,-80.6
1933,13.66,38.81
1873,-31.35,-73.51
1999,18.48,-30.42
2006,-50.63,-31.69
1912,-15.27,-32.5
1961,-10.45,-107.18
1962,-34.56,118.7
2001,-39.38,-116.53
1855,13.66,38.81
1931,-4.02,74.73
2004,-13.66,-80.09
1985,18.48,-30.42
1984,-39.38,-116.53
1893,20.09,44.36
2006,12.05,77.26
1931,-45.81,72.69
1914,-23.31,-90.0
1941,-36.17,-139.23
1967,-18.48,-72.68
1959,-36.17,-59.67
1939,-24.92,-122.36
1984,-7.23,-4.05
1935,-26.52,-80.6
2004,-23.31,-72.52
1876,-29.74,-31.38
1904,-50.63,-31.69
2003,32.95,-18.19
1850,-2.41,-45.8
1908,23.31,46.31
1919,-40.99,74.56
1934,-37.78,-113.9
1963,-39.38,-116.53
1956,-39.38,-33.29
1898,-23.31,-112.72
1941,0.8,-36.16
1848,-40.99,74.56
1836,-32.95,-45.0
1949,-15.27,-120.83
1937,-21.7,-73.56
1936,-37.78,-126.1
1798,-23.31,-90.0
1921,-16.87,-95.44
1934,-39.38,-120.69
1877,-34.56,-70.05
1899,32.95,-18.19
1856,15.27,47.5
1850,-31.35,-73.51
1832,-39.38,-116.53
1966,-24.92,-46.11
1920,-12.05,-8.22
1933,-24.92,-122.36
1773,-50.63,-31.69
1908,4.02,-15.27
1829,-55.45,-36.85
1932,-15.27,-120.83
2011,-31.35,-103.66
1977,-29.74,-31.38
1955,-12.05,-8.22
1856,-52.24,-13.14
1921,8.84,-13.78
1940,-13.66,-99.91
1996,37.78,-144.41
1759,-55.45,-36.85
1887,-40.99,-123.55
1908,-15.27,-120.83
1866,-16.87,-95.44
1820,-52.24,-13.14
1979,13.66,38.81
1917,-16.87,-78.7
1995,-37.78,-126.1
1908,-40.99,-123.55
2010,-15.27,17.5
1897,-23.31,-72.52
1842,15.27,47.5
1954,7.23,-112.7
1971,8.84,-13.78
1902,-24.92,-67.39
1972,-49.03,-2.45
1997,-20.09,98.96
1988,-15.27,17.5
1819,-16.87,-95.44
2002,-15.27,17.5
1853,-4.02,74.73
1852,-44.2,-125.22
1892,-21.7,-78.75
1999,-39.38,-33.29
1895,7.23,-39.73
1932,-39.38,-120.69
1944,-16.87,-95.44
1883,-40.99,74.56
1983,-34.56,-70.05
1964,-16.87,-95.44
1877,-37.78,-113.9
2005,-29.74,-31.38
1883,-36.17,-117.35
1967,-2.41,-45.8
1904,-18.48,69.3
1862,-4.02,76.34
1846,-32.95,6.7
1827,-4.02,74.73
1938,-24.92,-67.39
2005,-13.66,-80.09
1963,-49.03,-2.45
1788,-44.2,80.5
1951,23.31,46.31
1767,-52.24,0.0
1883,-10.45,-107.18
1950,-31.35,-73.51
1981,-37.78,-126.1
1996,-13.66,-99.91
1991,-31.35,-120.63
1917,-44.2,-125.22
1772,-32.95,6.7
1995,-29.74,-31.38
1885,-20.09,98.96
1955,-36.17,-59.67
1968,-28.13,-77.27
1953,32.95,-18.19
1917,-12.05,-77.26
1944,-12.05,-8.22
1900,-5.63,-3.23
1933,-18.48,-72.68
2010,-24.92,-46.11
1867,-52.24,0.0
1973,-24.92,-46.11
1852,-42.59,87.27
1884,-21.7,-38.94
1823,-40.99,4.26
1934,37.78,-144.41
1785,-52.24,-13.14
1766,-44.2,80.5
1849,-13.66,-99.91
2004,-42.59,87.27
1948,-28.13,-77.27
2001,-40.99,-29.82
1847,-39.38,-116.53
1903,-39.38,-33.29
1864,-15.27,-32.5
2006,-4.02,74.73
1758,-42.59,-13.09
1955,-31.35,-118.74
1984,-15.27,-120.83
1938,-18.48,-72.68
1930,-34.56,-136.22
1862,-44.2,-125.22
1904,-5.63,-3.23
1936,-23.31,-112.72
1915,-37.78,-126.1
1840,-32.95,6.7
1951,20.09,44.36
1976,-26.52,-75.22
1768,-60.27,-29.19
1817,-13.66,-99.91
1925,-42.59,87.27
1780,-49.03,-2.45
1854,-29.74,-114.46
1872,-28.13,-77.27
1799,-42.59,87.27
1993,-2.41,-45.8
1909,-31.35,-118.74
1957,-24.92,-46.11
1847,-44.2,80.5
1961,-39.38,-116.53
1857,-28.13,-77.27
1930,23.31,46.31
1926,-55.45,-36.85
1954,13.66,38.81
1964,-52.24,-13.14
2009,4.02,-15.27
1895,-21.7,-38.94
1884,-28.13,-77.27
1849,-31.35,-30.16
1794,-37.78,-26.44
1915,23.31,46.31
1965,-49.03,-2.45
1890,-0.8,-103.66
1867,5.63,-106.55
1859,-36.17,-139.23
1978,32.95,-18.19
1935,-55.45,-36.85
1894,-31.35,-30.16
1867,-23.31,-90.0
1890,-0.8,-103.66
1989,37.78,-144.41
1907,-50.63,-31.69
1915,-23.31,-72.52
1866,-37.78,-113.9
1846,-45.81,-125.77
1857,-29.74,-107.08
1871,-52.24,0.0
2000,32.95,-18.19
1858,-16.87,-78.7
1942,7.23,-39.73
1925,18.48,-30.42
1933,29.74,-31.38
1939,-24.92,-67.39
1892,-23.31,-112.72
1924,7.23,-112.7
1987,12.05,77.26
1929,5.63,-106.55
1877,-37.78,-111.86
1835,-23.31,-88.25
1887,-42.59,-13.09
1891,8.84,-13.78
1990,-34.56,-108.97
1866,-34.56,118.7
1873,34.56,-151.78
1935,-4.02,74.73
1879,-23.31,-72.52
1885,-37.78,-126.1
1994,37.78,-144.41
1907,-52.24,0.0
1963,-52.24,-13.14
1814,-50.63,-31.69
1834,-21.7,-78.75
1868,20.09,44.36
1858,-40.99,4.26
1837,-40.99,74.56
2013,-5.63,-3.23
1905,-18.48,69.3
1974,-37.78,-111.86
1827,-29.74,-31.38
1817,-16.87,-95.44
2005,-23.31,-90.0
1860,-32.95,6.7
1831,-32.95,-45.0
1798,-40.99,4.26
1959,-26.52,-80.6
1853,-13.66,-99.91
1913,-5.63,3.23
1934,34.56,-151.78
1968,-23.31,-72.52
1951,-0.8,-103.66
1950,-7.23,-4.05
2003,-45.81,72.69
1961,-39.38,-33.29
1946,-39.38,-116.53
1918,15.27,47.5
2005,34.56,-151.78
1922,-40.99,4.26
1948,-37.78,-26.44
1971,-29.74,-107.08
1947,-28.13,-77.27
1939,18.48,-30.42
1897,-36.17,-117.35
1991,-16.87,-78.7
1977,-31.35,-73.51
2006,-23.31,-72.52
1957,-39.38,-116.53
1869,-50.63,-31.69
1845,-29.74,-31.38
1883,-40.99,4.26
1987,-39.38,-116.53
1851,-26.52,-80.6
1922,13.66,38.81
2006,-2.41,-45.8
1940,-40.99,-123.55
1829,-39.38,-116.53
1849,-37.78,-111.86
1930,12.05,77.26
1866,-39.38,-120.69
1941,-5.63,-3.23
1943,-36.17,-59.67
1929,-31.35,-103.66
1992,-36.17,-139.23
1918,-34.56,-136.22
1954,-26.52,-75.22
1916,29.74,-31.38
1968,-39.38,-116.53
1992,-2.41,-45.8
1943,29.74,-31.38
1846,-21.7,-73.56
1941,4.02,-15.27
1772,-44.2,80.5
1935,-21.7,-73.56
2009,-21.7,-78.75
1944,-20.09,98.96
1999,-45.81,-125.77
1847,37.78,-144.41
1962,-60.27,-29.19
1950,-60.27,-29.19
1975,-40.99,4.26
1780,-40.99,-29.82
1902,4.02,40.98
1950,-29.74,-114.46
1815,-42.59,87.27
1914,4.02,40.98
1914,-34.56,-108.97
1878,34.56,-151.78
1846,-40.99,74.56
1889,-8.84,-38.11
1874,5.63,-106.55
1886,7.23,-112.7
1814,-31.35,-30.16
1902,-28.13,-77.27
1887,-40.99,-29.82
2002,-36.17,-139.23
1912,-31.35,-118.74
2010,-52.24,0.0
1930,-45.81,-125.77
1951,-26.52,-80.6
2004,-7.23,-4.05
1863,-32.95,6.7
1857,-29.74,-31.38
1853,-34.56,118.7
1826,-29.74,-31.38
1959,-16.87,-78.7
1878,-16.87,-95.44
1979,-44.2,-125.22
1856,-24.92,-46.11
1879,-45.81,72.69
1902,-15.27,-32.5
2002,-29.74,-107.08
2002,-52.24,0.0
1924,0.8,-36.16
1977,-39.38,-120.69
1987,-21.7,-73.56
1994,-45.81,-125.77
1984,-26.52,-80.6
1887,-60.27,-29.19
1887,-42.59,-13.09
1806,-32.95,6.7
1984,-23.31,-112.72
1835,-26.52,-80.6
1933,-44.2,80.5
1914,-44.2,80.5
1977,8.84,-13.78
1872,-29.74,-107.08
1871,-26.52,-80.6
1897,-31.35,-103.66
1959,37.78,-144.41
1989,-21.7,-38.94
1854,-40.99,-123.55
1949,-31.35,-30.16
1927,-34.56,118.7
1901,-40.99,-29.82
1894,-29.74,-114.46
1976,-21.7,-38.94
1845,-34.56,-136.22
1888,-34.56,-108.97
1891,4.02,-15.27
1826,-39.38,-33.29
1845,-16.87,-95.44
1935,13.66,38.81
2000,-29.74,-114.46
1884,20.09,44.36
1981,-18.48,69.3
1787,-52.24,-13.14
1954,20.09,44.36
1861,-44.2,80.5
1783,-40.99,-29.82
1885,-55.45,-36.85
1817,-16.87,-78.7
1957,-31.35,-103.66
1941,-60.27,-29.19
1925,-36.17,-139.23
1991,-36.17,-117.35
1873,-24.92,-46.11
1960,-60.27,-29.19
1905,-50.63,-31.69
1900,-40.99,74.56
1878,-40.99,-29.82
1975,-31.35,-120.63
1826,-60.27,-29.19
1926,12.05,77.26
1924,-28.13,-77.27
1822,-31.35,-30.16
1841,-31.35,-120.63
1958,-36.17,-59.67
1782,-49.03,-2.45
1953,-45.81,-125.77
1920,18.48,-30.42
1874,-23.31,-88.25
1965,-24.92,-67.39
1954,-45.81,-125.77
1852,-32.95,6.7
1883,23.31,46.31
1865,-4.02,74.73
1764,-60.27,-29.19
1939,-29.74,-31.38
1844,-26.52,-80.6
2012,7.23,-39.73
1955,-7.23,-4.05
1941,-39.38,-116.53
1912,-26.52,-75.22
1930,-34.56,-136.22
1858,-36.17,-59.67
1915,-36.17,-139.23
1896,-39.38,-116.53
1854,-52.24,0.0
1904,-23.31,-90.0
1813,-52.24,-13.14
1890,-23.31,-72.52
1852,-40.99,74.56
1876,-49.03,-2.45
1951,12.05,77.26
1925,-36.17,-37.79
1869,-4.02,76.34
1918,-8.84,-38.11
1964,-10.45,-107.18
1986,-37.78,-26.44
1995,-29.74,-114.46
1847,-21.7,-78.75
1946,7.23,-112.7
1767,-37.78,-26.44
1881,-28.13,-77.27
1917,-13.66,-99.91
1951,13.66,38.81
1867,-16.87,-95.44
1926,-16.87,-78.7
1988,-40.99,4.26
1880,5.63,-106.55
1860,-52.24,-13.14
1836,-37.78,-113.9
2001,37.78,-144.41
1810,-39.38,-33.29
1919,-29.74,-114.46
1905,-36.17,-59.67
1943,-7.23,-4.05
1987,-44.2,80.5
1892,-55.45,-36.85
1779,-44.2,80.5
1931,-39.38,-116.53
1936,-31.35,-73.51
1880,-39.38,-33.29
1826,-16.87,-95.44
2001,29.74,-31.38
1895,-52.24,0.0
1906,-15.27,-32.5
1895,0.8,-36.16
2000,7.23,-112.7
1973,-21.7,-38.94
1998,-26.52,-75.22
1874,-34.56,-108.97
1878,23.31,46.31
1830,-44.2,80.5
1948,-40.99,74.56
1814,-39.38,-33.29
1858,23.31,46.31
1826,-37.78,-26.44
1963,-31.35,-73.51
1815,-26.52,-80.6
1929,7.23,-112.7
1914,5.63,-106.55
1951,-39.38,-120.69
1879,-37.78,-26.44
1970,-8.84,-38.11
1891,-45.81,72.69
1807,-42.59,-13.09
1940,-13.66,-80.09
2001,-31.35,-120.63
1906,7.23,-39.73
1978,-45.81,72.69
1901,-31.35,-73.51
1971,-23.31,-90.0
1930,7.23,-112.7
1878,-12.05,-77.26
1771,-52.24,-13.14
1851,-39.38,-116.53
1980,-5.63,-3.23
1877,34.56,-151.78
1917,-24.92,-122.36
1847,-31.35,-120.63
1852,-52.24,0.0
1879,-40.99,4.26
1958,-18.48,-74.37
1942,-12.05,-8.22
1927,-7.23,-4.05
1957,-24.92,-122.36
1958,-52.24,-13.14
2003,18.48,-30.42
2000,-18.48,-74.37
1984,-44.2,-125.22
1909,-18.48,69.3
1906,-37.78,-113.9
1777,-52.24,-13.14
1896,-49.03,-2.45
1882,-37.78,-126.1
1938,-40.99,74.56
1845,-23.31,-112.72
1876,-13.66,-80.09
1878,-37.78,-111.86
1919,-52.24,-13.14
1856,20.09,44.36
1984,-23.31,-112.72
1759,-60.27,-29.19
2001,-21.7,-73.56
1822,-12.05,-77.26
1812,-29.74,-31.38
1952,-23.31,-72.52
1832,-45.81,72.69
2012,-40.99,4.26
1947,5.63,-106.55
1924,34.56,-151.78
1760,-55.45,-36.85
1888,-0.8,-103.66
1843,-28.13,-77.27
1990,-34.56,118.7
1917,-37.78,-111.86
1909,8.84,-13.78
1978,-24.92,-67.39
1968,-28.13,-77.27
1850,-52.24,-13.14
1752,-40.99,-29.82
1865,-31.35,-103.66
1844,-37.78,-111.86
1840,-21.7,-73.56
1891,-24.92,-46.11
2011,-52.24,0.0
1994,-39.38,-33.29
2009,-40.99,74.56
1812,-32.95,6.7
1910,-12.05,-77.26
1872,-44.2,80.5
1874,-23.31,-72.52
1864,-4.02,76.34
1936,-18.48,-74.37
1850,-40.99,74.56
1905,-40.99,-123.55
1950,23.31,46.31
1785,-40.99,4.26
1999,-5.63,-3.23
1845,-0.8,-103.66
1962,-18.48,-72.68
1983,-45.81,72.69
1940,13.66,38.81
1926,-24.92,-46.11
1978,-16.87,-95.44
2004,-16.87,-78.7
1905,-8.84,-38.11
1913,-13.66,-80.09
1839,-40.99,-123.55
1908,-13.66,-99.91
2006,-36.17,-139.23
1906,-39.38,-116.53
1898,-44.2,-125.22
1982,-5.63,3.23
2002,-36.17,-117.35
1819,-40.99,74.56
1877,-29.74,-31.38
2001,-32.95,-45.0
1962,-42.59,87.27
1936,-36.17,-37.79
1855,-44.2,-125.22
1837,-37.78,-113.9
1952,-31.35,-120.63
1880,-21.7,-38.94
1842,-18.48,69.3
1956,-37.78,-26.44
1982,-55.45,-36.85
1778,-52.24,-13.14
1904,20.09,44.36
1906,-31.35,-103.66
1869,-29.74,-31.38
1853,-39.38,-116.53
1864,-37.78,-111.86
1911,20.09,44.36
2010,-31.35,-118.74
1976,-28.13,-77.27
1843,37.78,-144.41
1965,-4.02,76.34
1943,-29.74,-31.38
1915,-21.7,-38.94
1769,-37.78,-26.44
1909,-39.38,-116.53
1967,-44.2,-125.22
1992,-34.56,-136.22
1887,-31.35,-118.74
1926,-26.52,-80.6
1956,-37.78,-126.1
2004,-31.35,-103.66
1947,-28.13,-77.27
1945,-55.45,-36.85
1869,-40.99,-29.82
1896,-7.23,-4.05
1954,-26.52,-80.6
1857,-40.99,-29.82
1854,-24.92,-122.36
1782,-39.38,-33.29
1900,23.31,42.82
1859,-37.78,-126.1
2008,-45.81,-125.77
1941,-34.56,-108.97
1996,-20.09,98.96
1923,-18.48,69.3
1879,-42.59,87.27
1979,-42.59,87.27
1934,-36.17,-139.23
1932,-2.41,-45.8
1862,-40.99,74.56
1923,0.8,-36.16
1877,-37.78,-26.44
1852,-29.74,-31.38
1940,0.8,-36.16
1966,-21.7,-38.94
1939,-34.56,-70.05
1892,-5.63,3.23
1933,7.23,-39.73
1996,-16.87,-95.44
1926,-40.99,-29.82
1997,-4.02,74.73
2005,-24.92,-67.39
1914,-52.24,-13.14
1796,-50.63,-31.69
1903,8.84,-13.78
1865,-36.17,-59.67
1996,-23.31,-90.0
1876,-12.05,-77.26
1938,-37.78,-126.1
1929,-45.81,72.69
1962,-31.35,-73.51
1964,-45.81,72.69
1953,-26.52,-75.22
1986,-29.74,-31.38
1941,-16.87,-95.44
1945,-29.74,-114.46
1927,-52.24,0.0
1944,-26.52,-80.6
1910,37.78,-144.41
1953,-37.78,-126.1
1866,-37.78,-113.9
1908,-49.03,-2.45
1943,-20.09,98.96
1958,-28.13,-77.27
1966,-18.48,-74.37
1948,-34.56,-70.05
1858,-32.95,-45.0
1891,-39.38,-116.53
1884,-24.92,-46.11
1968,29.74,-31.38
1896,-15.27,-120.83
1972,-12.05,-77.26
1983,-39.38,-33.29
1840,-55.45,-36.85
1949,12.05,77.26
1841,-39.38,-33.29
1945,-31.35,-73.51
1952,-39.38,-116.53
1977,7.23,-39.73
1951,-40.99,-123.55
1983,-16.87,-78.7
1983,-42.59,87.27
1945,-29.74,-114.46
2011,37.78,-144.41
1887,4.02,40.98
1998,-36.17,-139.23
1974,-39.38,-116.53
1995,-21.7,-38.94
2006,-32.95,-45.0
1965,-36.17,-117.35
1974,-39.38,-33.29
1912,-29.74,-107.08
2009,0.8,-36.16
1857,-40.99,74.56
1865,-29.74,-31.38
1883,-29.74,-107.08
1873,-32.95,-45.0
1973,-45.81,72.69
1929,-31.35,-120.63
1872,-29.74,-31.38
1952,-32.95,6.7
1880,-52.24,-13.14
1958,-31.35,-103.66
1905,-31.35,-118.74
1798,-45.81,72.69
1963,20.09,44.36
1884,-21.7,-38.94
1913,-21.7,-73.56
1963,23.31,42.82
1955,-13.66,-80.09
1975,-29.74,-107.08
2007,-18.48,-72.68
1962,-23.31,-88.25
1922,-31.35,-30.16
1972,-4.02,74.73
1881,4.02,-15.27
1880,-44.2,-125.22
1827,-45.81,-125.77
1999,-42.59,-13.09
1867,-16.87,-78.7
1956,-7.23,-4.05
1842,-37.78,-126.1
1862,-4.02,76.34
1916,-7.23,-4.05
1940,-15.27,-120.83
1994,18.48,-30.42
1834,-37.78,-26.44
2007,-31.35,-73.51
1883,-2.41,-45.8
1986,-34.56,-108.97
1920,-44.2,-125.22
1975,29.74,-31.38
1911,-26.52,-80.6
1816,-36.17,-37.79
1936,-15.27,17.5
1814,-32.95,6.7
1899,-50.63,-31.69
1908,-40.99,-29.82
1909,-18.48,-72.68
1913,-44.2,80.5
1900,-31.35,-118.74
1903,-34.56,-136.22
1813,-18.48,-72.68
1950,-31.35,-30.16
1970,-36.17,-37.79
1814,-16.87,-95.44
2011,34.56,-151.78
2009,-34.56,-70.05
1943,-24.92,-67.39
2001,0.8,-36.16
1858,8.84,-13.78
1922,15.27,47.5
1950,-37.78,-26.44
1801,-23.31,-72.52
1874,-29.74,-114.46
1995,-37.78,-113.9
1796,-23.31,-90.0
1923,-31.35,-120.63
1996,23.31,42.82
1922,-23.31,-112.72
1912,-15.27,-120.83
1927,-0.8,-103.66
1812,-52.24,-13.14
1820,-32.95,6.7
1851,-34.56,118.7
1979,-40.99,74.56
1869,-18.48,-74.37
1880,-26.52,-80.6
1826,-16.87,-78.7
1850,-31.35,-30.16
1975,23.31,42.82
1784,-40.99,-29.82
1940,32.95,-18.19
1977,29.74,-31.38
1985,-45.81,72.69
1958,-60.27,-29.19
1891,-16.87,-95.44
1854,-23.31,-88.25
2010,-50.63,-31.69
1855,-18.48,69.3
1945,8.84,-13.78
1829,-21.7,-73.56
1943,-60.27,-29.19
1983,-39.38,-120.69
1956,-52.24,0.0
1846,-36.17,-59.67
2010,34.56,-151.78
1900,-29.74,-114.46
1885,-34.56,-108.97
1787,-37.78,-26.44
1879,-29.74,-114.46
1946,-21.7,-38.94
1903,-40.99,74.56
1852,5.63,-106.55
1922,-55.45,-36.85
1980,-34.56,-70.05
1947,-34.56,-136.22
2009,-34.56,-136.22
2013,-34.56,-70.05
1878,-34.56,-70.05
1852,-29.74,-31.38
1979,-7.23,-4.05
1873,-12.05,-8.22
1977,-37.78,-26.44
2013,-24.92,-46.11
2005,-32.95,-45.0
1896,-29.74,-31.38
1893,-18.48,-72.68
2002,23.31,42.82
2003,-32.95,6.7
1991,-49.03,-2.45
1914,-36.17,-59.67
1865,-45.81,72.69
1835,-37.78,-111.86
1882,12.05,77.26
1976,-23.31,-88.25
1897,-32.95,6.7
1925,18.48,-30.42
1912,-21.7,-38.94
1845,-42.59,87.27
1891,-39.38,-33.29
1917,-31.35,-103.66
1947,-26.52,-80.6
2009,-37.78,-113.9
1985,-34.56,-136.22
1801,-31.35,-30.16
1912,-18.48,69.3
1857,-16.87,-78.7
1885,-29.74,-31.38
1894,-31.35,-120.63
1982,-0.8,-103.66
1893,-32.95,6.7
1859,-42.59,87.27
1996,-15.27,-32.5
1872,-13.66,-80.09
1892,34.56,-151.78
1817,-44.2,80.5
1878,8.84,-13.78
1926,-18.48,-74.37
1898,34.56,-151.78
1914,-45.81,-125.77
1980,-10.45,-107.18
1897,-16.87,-95.44
1977,-15.27,-120.83
1884,13.66,38.81
1797,-28.13,-77.27
1866,-18.48,69.3
1879,-31.35,-73.51
1945,7.23,-39.73
1799,-42.59,87.27
1884,23.31,46.31
1965,8.84,-13.78
1825,-23.31,-72.52
1887,32.95,-18.19
1860,4.02,-15.27
1924,-21.7,-38.94
1923,-13.66,-99.91
2007,-31.35,-30.16
1844,-26.52,-80.6
1822,-24.92,-67.39
1762,-42.59,87.27
1889,-40.99,74.56
1896,23.31,42.82
1976,-13.66,-80.09
1985,-15.27,17.5
1761,-52.24,-13.14
1970,-36.17,-139.23
2005,-39.38,-33.29
1993,-13.66,-99.91
1899,-34.56,-108.97
1898,-7.23,-4.05
1900,29.74,-31.38
1879,-24.92,-46.11
1992,-44.2,-125.22
1995,-37.78,-111.86
1873,-26.52,-80.6
1941,18.48,-30.42
1847,-39.38,-33.29
1843,-37.78,-126.1
1963,-7.23,-4.05
1938,-40.99,4.26
1897,-31.35,-118.74
1994,-4.02,74.73
1902,-39.38,-116.53
1955,12.05,77.26
2006,-36.17,-117.35
1873,-40.99,74.56
1895,-49.03,-2.45
1981,-28.13,-77.27
1927,-16.87,-95.44
2002,-44.2,80.5
1835,-42.59,-13.09
1922,-24.92,-67.39
1965,32.95,-18.19
1948,-16.87,-78.7
1847,-18.48,-74.37
1925,-18.48,-72.68
1980,-29.74,-107.08
1891,-49.03,-2.45
1769,-37.78,-26.44
1877,-21.7,-38.94
1962,-32.95,6.7
1921,-12.05,-8.22
1897,-24.92,-67.39
1913,29.74,-31.38
1939,-44.2,80.5
1907,-5.63,-3.23
1873,8.84,-13.78
1884,-34.56,-136.22
1885,-55.45,-36.85
1932,-31.35,-73.51
1937,-15.27,17.5
1961,-52.24,0.0
1888,-23.31,-72.52
1921,-31.35,-30.16
1991,-26.52,-80.6
1751,-40.99,74.56
1885,-39.38,-116.53
1963,-45.81,72.69
1853,-31.35,-118.74
1937,-37.78,-111.86
1978,-24.92,-122.36
1960,-26.52,-75.22
1855,-20.09,98.96
1827,-16.87,-95.44
2006,5.63,-106.55
1886,-12.05,-8.22
1965,-31.35,-73.51
1928,32.95,-18.19
1790,-40.99,74.56
1858,-32.95,6.7
1981,15.27,47.5
1864,-44.2,-125.22
1909,-29.74,-31.38
1929,-31.35,-30.16
1987,-34.56,118.7
1965,-36.17,-117.35
1987,-42.59,-13.09
1799,-44.2,80.5
1881,-40.99,4.26
1981,34.56,-151.78
1751,-42.59,87.27
1896,-21.7,-38.94
1904,-60.27,-29.19
1982,-29.74,-31.38
1779,-50.63,-31.69
1920,-4.02,76.34
1844,-40.99,-29.82
1889,-15.27,-32.5
1959,32.95,69.89
1961,-12.05,-77.26
1934,0.8,-36.16
1902,20.09,44.36
2009,-16.87,-95.44
1850,-29.74,-114.46
1756,-52.24,-13.14
1805,-32.95,6.7
1814,-40.99,74.56
1983,-0.8,-103.66
1995,-36.17,-37.79
